ID;AGE;INCOME;GENDER;MARITAL;NUMKIDS;NUMCARDS;HOWPAID;EMPLOYED_DAYS;STORECAR;LOANS;LOAN_AMOUNT;MORTGAGE;MORTGAGE_AMOUNT;CREDIT_SCORE;RISK
100653;41;42737;m;married;1;2;monthly;6879;2;1;19110;y;107000;0,75;bad profit
100447;35;42719;m;married;0;1;monthly;2557;1;1;21040;y;99000;0,38;bad profit
100723;43;42715;m;married;0;1;monthly;6444;1;0;0;y;115000;0,54;bad profit
100678;27;42663;f;married;0;2;monthly;558;2;1;8820;y;121000;0,54;good risk
100651;41;42658;f;married;1;2;monthly;4498;2;0;0;y;126000;0,61;good risk
100582;39;42652;m;married;0;1;monthly;5217;1;1;17050;y;101000;0,61;good risk
100286;30;42647;f;married;0;2;monthly;1564;1;0;0;y;124000;0,54;bad profit
100576;39;42574;f;married;0;2;monthly;2964;2;0;0;y;98000;0,68;good risk
100613;40;42544;f;married;0;2;monthly;4902;2;0;0;y;111000;0,68;good risk
100480;36;42522;m;married;0;2;monthly;3659;2;0;0;y;117000;0,31;good risk
100634;41;42519;m;married;1;1;monthly;7220;1;1;14220;y;137000;0,39;bad profit
100308;31;42471;f;married;1;2;monthly;3475;2;1;11770;y;111000;0,69;good risk
100791;45;42464;m;married;0;2;monthly;7098;1;1;13380;y;93000;0,43;good risk
100658;41;42443;f;married;1;2;monthly;4760;2;1;15940;y;138000;0,74;good risk
100742;44;42440;m;married;1;1;monthly;9615;1;0;0;y;144000;0,56;bad loss
100331;32;42438;m;married;0;1;monthly;5362;1;0;0;y;121000;0,83;good risk
100686;29;42429;m;married;1;2;monthly;4404;2;1;17600;y;120000;0,71;bad loss
100474;36;42422;m;married;0;1;monthly;4242;2;0;0;y;97000;0,40;good risk
100751;44;42412;m;married;1;2;monthly;8000;1;0;0;y;128000;0,82;good risk
100332;32;42389;m;married;0;1;monthly;2613;2;0;0;y;108000;0,69;good risk
100546;38;42386;m;married;1;1;monthly;4161;2;0;0;y;110000;0,71;good risk
100482;36;42356;f;married;0;2;monthly;3558;1;0;0;y;123000;0,61;good risk
100779;45;42334;f;married;0;1;monthly;7741;1;0;0;y;129000;0,63;good risk
100387;33;42313;m;married;1;1;monthly;4139;2;0;0;y;132000;0,45;good risk
100644;41;42309;m;married;0;1;monthly;5937;1;1;17600;y;112000;0,32;bad profit
100649;41;42241;f;married;0;2;monthly;6823;2;0;0;y;100000;0,66;good risk
100371;33;42234;m;married;1;2;monthly;3371;2;1;12160;y;118000;0,16;bad loss
100680;42;42231;m;married;1;2;monthly;6978;2;1;16640;y;139000;0,62;good risk
100318;31;42210;f;married;0;2;monthly;1565;1;1;9050;y;107000;0,15;bad loss
100408;34;42206;m;married;1;1;monthly;3210;1;0;0;y;144000;0,83;good risk
100362;33;42192;f;married;1;2;monthly;3411;1;0;0;y;114000;0,94;good risk
100647;41;42182;m;married;1;2;monthly;6971;2;1;17580;y;130000;0,60;good risk
100479;36;42175;m;married;0;1;monthly;3015;1;1;8810;y;88000;0,58;good risk
100313;31;42175;m;married;1;1;monthly;3998;1;1;8830;y;134000;0,42;good risk
100289;30;42169;f;married;0;2;monthly;4254;2;1;13390;y;98000;0,46;good risk
100276;30;42144;f;married;1;2;monthly;1941;2;1;7930;y;115000;0,65;good risk
100617;40;42143;m;married;0;2;monthly;5278;2;0;0;y;120000;0,33;bad loss
100281;30;42119;m;married;0;1;monthly;3874;1;1;6220;y;118000;0,83;good risk
100550;38;42110;f;married;1;2;monthly;5684;1;0;0;y;144000;0,69;good risk
100714;43;42106;f;married;0;1;monthly;7436;2;0;0;y;114000;0,74;good risk
100560;38;42096;m;married;1;1;monthly;5346;1;0;0;y;143000;0,63;good risk
100498;36;42091;f;married;0;1;monthly;3387;1;0;0;y;114000;0,51;good risk
100747;44;42078;m;married;0;2;monthly;5059;2;1;13560;y;98000;0,82;good risk
100298;30;42053;f;married;0;2;monthly;2219;2;1;15150;y;107000;0,32;bad profit
100525;37;42024;f;married;1;2;monthly;3592;2;0;0;y;122000;0,46;good risk
100299;30;41965;f;married;1;1;monthly;2217;2;0;0;y;132000;0,47;bad loss
100636;41;41964;f;married;0;2;monthly;4668;1;1;11820;y;107000;0,68;good risk
100291;30;41935;m;married;0;2;monthly;2649;2;0;0;y;88000;0,66;good risk
100340;32;41921;m;married;0;1;monthly;3363;2;0;0;y;87000;0,65;good risk
100786;45;41898;f;married;0;2;monthly;5164;1;1;12170;y;114000;0,31;bad profit
100339;32;41879;m;married;0;1;monthly;3489;2;0;0;y;90000;0,60;good risk
100656;41;41876;f;married;1;2;monthly;4567;2;0;0;y;116000;0,51;bad profit
100643;41;41859;m;married;1;2;monthly;5438;1;1;16720;y;141000;0,40;good risk
100557;38;41851;f;married;0;1;monthly;3486;1;1;11070;y;92000;0,64;good risk
100433;35;41850;f;married;1;2;monthly;3450;2;1;13260;y;119000;0,56;good risk
100464;36;41834;m;married;0;1;monthly;4274;2;0;0;y;120000;0,57;good risk
100455;35;41793;m;married;0;2;monthly;3605;1;0;0;y;95000;0,45;good risk
100305;31;41777;m;married;1;1;monthly;3717;1;1;10580;y;116000;0,73;good risk
100659;41;41774;f;married;0;1;monthly;4988;1;0;0;y;117000;0,19;bad profit
100559;38;41769;m;married;0;2;monthly;4142;2;1;17330;y;90000;0,27;bad profit
100475;36;41767;m;married;0;2;monthly;4985;1;0;0;y;114000;0,62;good risk
100393;34;41766;m;married;0;1;monthly;5553;1;1;12170;y;88000;0,50;bad profit
100762;44;41750;f;married;0;1;monthly;7810;2;0;0;y;125000;0,54;good risk
100438;35;41735;f;married;0;1;monthly;2909;1;0;0;y;110000;0,60;good risk
100483;36;41725;m;married;0;2;monthly;4270;2;1;13890;y;108000;0,60;good risk
100397;34;41704;f;married;0;2;monthly;4890;1;1;22130;y;99000;0,80;good risk
100669;26;41696;f;married;1;1;monthly;2670;2;0;0;y;111000;0,48;bad profit
100788;45;41676;f;married;1;2;monthly;8605;1;0;0;y;144000;0,42;bad loss
100441;35;41676;f;married;1;2;monthly;3139;2;0;0;y;145000;0,66;good risk
100274;30;41639;m;married;1;2;monthly;2401;1;0;0;y;110000;0,55;good risk
100372;33;41631;f;married;1;1;monthly;1679;1;1;8520;y;136000;0,66;good risk
100413;34;41629;m;married;1;2;monthly;4075;2;1;10440;y;117000;0,65;good risk
100278;30;41624;m;married;0;2;monthly;2240;1;1;7200;y;87000;0,68;good risk
100406;34;41552;f;married;1;2;monthly;4039;1;0;0;y;121000;0,61;good risk
100484;36;41530;m;married;1;1;monthly;5603;1;0;0;y;137000;0,25;bad profit
100309;31;41513;f;married;1;2;monthly;2897;1;1;15370;y;109000;0,65;good risk
100553;38;41506;f;married;0;1;monthly;5998;1;0;0;y;117000;0,61;bad profit
100380;33;41492;f;married;0;1;monthly;3013;2;1;17040;y;114000;0,32;bad profit
100359;33;41489;m;married;1;1;monthly;2425;2;1;14780;y;127000;0,37;good risk
100366;33;41483;f;married;1;2;monthly;3801;1;0;0;y;131000;0,49;good risk
100520;37;41432;m;married;1;1;monthly;4848;1;1;23650;y;130000;0,21;bad profit
100304;31;41421;f;married;0;2;monthly;2625;1;1;12010;y;137000;0,48;bad loss
100719;31;41315;f;married;0;1;monthly;3062;1;0;0;y;118000;0,81;good risk
100349;32;41300;f;married;0;2;monthly;3165;2;0;0;y;103000;0,51;good risk
100513;37;41283;m;married;0;2;monthly;5387;2;1;20350;y;89000;0,55;good risk
100277;30;41281;m;married;0;1;monthly;3824;1;1;7640;y;122000;0,53;good risk
100275;30;41270;f;married;1;1;monthly;1518;1;1;17350;y;109000;0,63;good risk
100437;35;41248;m;married;1;2;monthly;4638;2;1;7140;y;114000;0,39;bad loss
100404;34;41223;m;married;0;2;monthly;4796;2;1;13210;y;113000;0,57;good risk
100616;40;41205;f;married;0;2;monthly;4887;1;1;14470;y;96000;0,67;good risk
100637;41;41178;f;married;1;1;monthly;6439;2;1;22700;y;107000;0,52;good risk
100315;31;41169;f;married;1;2;monthly;2765;1;1;10010;y;121000;0,54;good risk
100638;41;41168;m;married;1;2;monthly;5565;1;1;21780;y;136000;0,59;bad loss
100744;44;41162;f;married;0;2;monthly;6802;1;1;17280;y;103000;0,85;bad profit
100395;34;41159;m;married;0;2;monthly;3591;2;0;0;y;84000;0,60;good risk
100556;38;41158;f;married;1;2;monthly;5899;2;0;0;y;136000;0,23;bad profit
100457;35;41132;f;married;0;2;monthly;4707;2;1;24560;y;124000;0,65;good risk
100639;41;41095;f;married;0;1;monthly;4929;2;0;0;y;125000;0,62;good risk
100783;45;41091;m;married;0;2;monthly;6427;2;1;22920;y;113000;0,70;good risk
100478;36;41086;m;married;1;1;monthly;4924;1;1;17830;y;97000;0,79;good risk
100314;31;41083;f;married;0;2;monthly;2490;1;1;20610;y;91000;0,51;good risk
100287;30;41068;m;married;1;1;monthly;3715;2;1;8680;y;122000;0,46;good risk
100740;44;41048;m;married;0;1;monthly;7277;1;1;12570;y;125000;0,61;good risk
100434;35;40992;m;married;1;2;monthly;4252;2;0;0;y;121000;0,77;good risk
100508;37;40991;m;married;1;2;monthly;6233;1;0;0;y;138000;0,33;bad loss
100652;41;40983;f;married;1;1;monthly;3891;1;0;0;y;142000;0,23;bad loss
100400;34;40971;f;married;0;1;monthly;2758;2;1;9970;y;81000;0,33;good risk
100577;39;40964;m;married;1;1;monthly;6390;2;1;10400;y;134000;0,43;good risk
100514;37;40949;f;married;1;2;monthly;4819;2;0;0;y;115000;0,53;good risk
100391;34;40949;f;married;0;2;monthly;3962;1;1;6950;y;91000;0,53;good risk
100685;42;40940;f;married;1;2;monthly;5969;1;1;16780;y;117000;0,23;bad loss
100364;33;40940;m;married;1;2;monthly;3504;1;1;10540;y;118000;0,44;good risk
100370;33;40918;f;married;1;1;monthly;3316;1;0;0;y;127000;0,64;good risk
100610;40;40912;m;married;0;1;monthly;5977;1;0;0;y;108000;0,92;good risk
100435;35;40909;f;married;0;1;monthly;3913;2;0;0;y;103000;0,38;good risk
100800;27;40906;m;married;1;2;monthly;1267;1;0;0;y;139000;0,51;good risk
100544;38;40904;m;married;0;2;monthly;5548;2;1;13820;y;111000;0,46;good risk
100504;37;40875;m;married;0;1;monthly;4594;2;0;0;y;120000;0,29;good risk
100467;36;40866;m;married;1;2;monthly;3314;1;1;4320;y;142000;0,59;good risk
100611;40;40855;f;married;0;1;monthly;4197;2;1;13520;y;98000;0,75;good risk
100336;32;40782;f;married;0;2;monthly;3104;2;0;0;y;88000;0,49;good risk
100717;43;40728;m;married;1;1;monthly;5522;1;1;12890;y;139000;0,43;bad profit
100584;39;40693;m;married;0;2;monthly;5700;2;0;0;y;113000;0,29;bad loss
100667;30;40658;f;married;0;1;monthly;3002;2;0;0;y;92000;0,75;good risk
100307;31;40653;f;married;0;2;monthly;1986;1;0;0;y;121000;0,49;good risk
100687;36;40645;f;married;1;2;monthly;5211;2;0;0;y;125000;0,64;bad loss
100619;40;40645;f;married;1;2;monthly;5223;1;0;0;y;145000;0,51;good risk
100333;32;40636;f;married;1;1;monthly;1633;2;1;5900;y;135000;0,83;good risk
100748;44;40626;f;married;1;2;monthly;5203;1;1;10820;y;101000;0,14;bad loss
100689;27;40626;m;married;1;2;monthly;1786;1;0;0;y;132000;0,66;good risk
100787;45;40609;m;married;1;1;monthly;8982;2;0;0;y;138000;0,74;good risk
100555;38;40605;f;married;1;2;monthly;3981;1;0;0;y;118000;0,63;good risk
100312;31;40592;f;married;1;1;monthly;2605;1;0;0;y;137000;0,86;good risk
100296;30;40583;m;married;1;2;monthly;4456;2;1;10020;y;128000;0,66;bad profit
100341;32;40543;f;married;1;1;monthly;2285;1;0;0;y;119000;0,20;bad loss
100351;32;40526;m;married;1;1;monthly;2187;1;1;11760;y;112000;0,75;good risk
100446;35;40507;m;married;1;1;monthly;3953;2;1;17470;y;119000;0,47;good risk
100481;36;40493;m;married;1;1;monthly;3814;1;1;7560;y;138000;0,35;bad profit
100801;45;40473;f;married;1;1;monthly;5847;1;1;18490;y;123000;0,66;good risk
100726;43;40460;f;married;1;2;monthly;6850;2;1;22150;y;117000;0,74;good risk
100515;37;40446;m;married;0;2;monthly;5810;2;1;23160;y;79000;0,37;bad loss
100713;30;40438;m;married;1;2;monthly;3535;1;1;19290;y;87000;0,66;good risk
100545;38;40437;f;married;1;1;monthly;4745;1;1;10550;y;124000;0,74;good risk
100738;44;40425;m;married;0;1;monthly;7363;1;1;28150;y;58000;0,12;bad loss
100538;37;40398;m;married;0;2;monthly;5303;2;1;7590;y;106000;0,50;good risk
100743;44;40390;m;married;0;1;monthly;8763;1;1;18620;y;93000;0,62;bad loss
100401;34;40340;m;married;0;2;monthly;4464;1;1;23800;y;93000;0,65;good risk
100583;39;40335;m;married;1;2;monthly;4235;2;0;0;y;131000;0,55;good risk
100543;38;40328;f;married;0;1;monthly;3863;2;1;7050;y;88000;0,52;bad profit
100466;36;40326;f;married;0;2;monthly;4581;1;1;20190;y;102000;0,66;good risk
100297;30;40263;m;married;0;2;monthly;3626;2;1;20750;y;82000;0,57;good risk
100648;41;40246;m;married;0;1;monthly;7210;2;1;24940;y;105000;0,56;bad loss
100469;36;40204;f;married;0;2;monthly;2772;1;1;15810;y;81000;0,78;good risk
100335;32;40187;f;married;1;2;monthly;3178;2;1;15380;y;127000;0,53;good risk
100692;42;40182;m;married;1;1;monthly;7914;2;1;19460;y;127000;0,44;good risk
100528;37;40179;f;married;0;1;monthly;6411;1;0;0;y;87000;0,76;good risk
100690;42;40176;m;married;1;2;monthly;4654;2;0;0;y;139000;0,29;bad loss
100554;38;40171;f;married;0;2;monthly;3528;2;0;0;y;109000;0,45;good risk
100655;41;40100;f;married;1;1;monthly;4351;2;0;0;y;108000;0,49;good risk
100575;39;40057;m;married;0;1;monthly;5180;1;1;14600;y;109000;0,58;bad loss
100509;37;40020;m;married;1;2;monthly;5031;2;0;0;y;117000;0,37;bad loss
100178;38;39925;m;single;0;1;monthly;4496;2;0;0;y;114000;0,33;bad loss
100459;36;39899;f;married;0;2;monthly;5118;1;0;0;y;95000;0,43;good risk
100355;33;39859;f;married;0;2;monthly;3111;2;1;8160;y;82000;0,74;good risk
100301;31;39696;m;married;0;1;monthly;3659;1;0;0;y;88000;0,26;bad loss
100105;33;39676;m;single;0;0;monthly;3717;2;0;0;y;98000;0,67;good risk
100574;39;39589;f;married;0;1;monthly;7170;2;0;0;y;111000;0,58;bad profit
100061;29;39476;f;single;0;0;monthly;2027;1;0;0;y;107000;0,67;good risk
100177;38;39446;m;single;0;0;monthly;4318;2;0;0;y;113000;0,60;good risk
100778;32;39416;f;married;1;1;monthly;3508;2;1;11150;y;95000;0,54;good risk
100255;28;39379;f;single;0;0;monthly;1101;2;0;0;y;118000;0,41;good risk
100191;39;39326;f;single;0;1;monthly;4728;0;0;0;y;109000;0,68;good risk
100428;35;39277;f;married;0;1;monthly;4229;1;1;19170;y;137000;0,56;good risk
100134;35;39207;m;single;0;1;monthly;5054;2;0;0;y;117000;0,60;good risk
100572;39;39188;m;married;0;2;monthly;5409;1;0;0;y;88000;0,55;good risk
100109;33;39162;f;single;0;0;monthly;2765;2;0;0;y;97000;0,54;bad profit
100047;28;39121;f;single;0;0;monthly;2560;2;0;0;y;104000;0,71;good risk
100776;45;39087;f;married;1;2;monthly;6582;1;1;26300;y;104000;0,50;good risk
100146;36;39028;f;single;0;0;monthly;3967;2;0;0;y;108000;0,32;bad loss
100108;33;39024;f;single;0;0;monthly;3271;1;0;0;y;110000;0,60;bad profit
100243;43;38858;f;single;0;0;monthly;5784;1;0;0;y;105000;0,70;good risk
100106;33;38677;m;single;0;0;monthly;4926;0;0;0;y;117000;0,65;good risk
100710;29;38654;f;married;1;1;monthly;3151;1;0;0;y;138000;0,56;good risk
100327;32;38537;f;married;1;1;monthly;3418;1;0;0;y;121000;0,62;good risk
100160;37;38191;f;single;0;0;monthly;3716;2;0;0;y;102000;0,62;bad profit
100257;29;38097;m;single;0;1;monthly;3508;2;0;0;y;93000;0,54;good risk
100268;45;37895;f;single;0;1;monthly;6090;0;0;0;y;89000;0,88;good risk
100119;34;37885;m;single;0;1;monthly;2963;1;0;0;y;107000;0,48;bad loss
100675;42;37837;m;married;1;2;monthly;4460;2;1;10070;y;101000;0,79;good risk
100501;37;37810;f;married;1;2;monthly;2336;1;0;0;y;111000;0,44;bad loss
100144;36;37613;f;single;0;0;monthly;3324;2;0;0;y;95000;0,53;good risk
100015;25;37571;f;single;0;1;monthly;2308;0;0;0;y;99000;0,64;good risk
100175;38;37533;f;single;0;1;monthly;4629;2;0;0;y;80000;0,52;good risk
100269;37;37520;m;single;0;1;monthly;4161;1;0;0;y;107000;0,58;good risk
100145;36;37476;m;single;0;0;monthly;3963;1;0;0;y;104000;0,76;good risk
100130;35;37394;f;single;0;0;monthly;2727;0;0;0;y;84000;0,65;good risk
100235;42;37367;m;single;0;1;monthly;5899;2;0;0;y;95000;0,49;good risk
100260;29;37282;m;single;0;0;monthly;2811;1;0;0;y;82000;0,66;good risk
100077;30;37234;m;single;0;0;monthly;1449;0;0;0;y;79000;0,49;bad profit
100118;34;37062;f;single;0;1;monthly;3769;2;0;0;y;86000;0,43;bad loss
100196;39;36972;f;single;0;1;monthly;4342;0;0;0;y;111000;0,61;good risk
100048;28;36893;m;single;0;1;monthly;3527;0;0;0;y;85000;0,52;bad loss
100224;41;36873;f;single;0;1;monthly;5411;0;0;0;y;94000;0,70;good risk
100772;27;36852;f;married;0;2;monthly;768;1;0;0;y;86000;0,63;good risk
100460;36;36623;f;married;0;2;monthly;3782;2;1;1970;y;96000;0,76;bad profit
100153;37;36487;m;single;0;1;monthly;5422;1;0;0;y;95000;0,59;good risk
100267;45;36358;f;single;0;1;monthly;5739;2;0;0;y;78000;0,24;good risk
100076;30;36356;f;single;0;1;monthly;1365;1;0;0;y;94000;0,48;bad loss
100711;43;36296;m;married;1;1;monthly;6049;1;1;11590;y;123000;0,33;bad profit
100270;45;36276;f;single;0;1;monthly;7139;2;0;0;y;99000;0,53;good risk
100709;43;36255;m;married;0;2;monthly;5569;2;1;8790;y;84000;0,67;good risk
100092;32;36167;m;single;0;0;monthly;2277;0;0;0;y;95000;0,64;good risk
100253;44;36163;f;single;0;1;monthly;6282;1;0;0;y;86000;0,34;bad loss
100221;41;36154;f;single;0;1;monthly;6406;2;0;0;y;105000;0,46;bad loss
100356;33;36062;m;married;1;1;monthly;5297;2;0;0;y;109000;0,70;good risk
100300;31;36036;f;married;0;2;monthly;2923;1;1;7160;y;128000;0,79;good risk
100038;27;35973;f;single;0;0;monthly;1130;0;0;0;y;106000;0,69;bad loss
100037;27;35967;f;single;0;0;monthly;1408;1;0;0;y;104000;0,61;good risk
100028;26;35922;m;single;0;1;monthly;1838;2;0;0;y;87000;0,78;good risk
100131;35;35875;f;single;0;1;monthly;3190;0;0;0;y;84000;0,77;good risk
100107;33;35838;f;single;0;1;monthly;3210;0;0;0;y;91000;0,42;good risk
100103;33;35731;f;single;0;1;monthly;2529;1;0;0;y;99000;0,52;bad profit
100328;32;35616;f;married;0;1;monthly;2272;1;0;0;y;87000;0,78;good risk
100036;27;35505;f;single;0;1;monthly;2523;2;0;0;y;79000;0,23;bad profit
100094;32;35465;f;single;0;1;monthly;4186;1;0;0;y;88000;0,90;good risk
100233;42;35407;f;single;0;1;monthly;6436;0;0;0;y;80000;0,69;good risk
100176;38;35193;f;single;0;0;monthly;4280;2;0;0;y;74000;0,47;good risk
100775;45;35188;f;married;1;1;monthly;7495;2;1;13660;y;112000;0,47;good risk
100129;35;35172;m;single;0;1;monthly;4649;0;0;0;y;86000;0,74;good risk
100223;41;35117;m;single;0;1;monthly;6015;1;0;0;y;74000;0,67;good risk
100200;40;34995;f;single;0;0;monthly;5517;2;0;0;y;108000;0,28;bad loss
100254;31;34845;m;single;0;1;monthly;3138;0;0;0;y;88000;0,37;bad loss
100009;25;34824;f;single;0;1;monthly;218;1;0;0;y;83000;0,73;good risk
100070;30;34795;m;single;0;1;monthly;2363;1;0;0;y;97000;0,66;bad loss
100209;40;34453;f;single;0;0;monthly;5191;2;0;0;y;100000;0,78;good risk
100185;39;34345;m;single;0;1;monthly;5430;0;0;0;y;73000;0,63;good risk
100074;30;34328;f;single;0;0;monthly;2401;2;0;0;y;101000;0,62;good risk
100252;44;34288;m;single;0;1;monthly;7094;0;0;0;y;85000;0,79;good risk
100462;36;34288;m;married;0;1;monthly;4254;2;0;0;y;87000;0,18;bad loss
100181;38;34281;f;single;0;1;monthly;6635;1;0;0;y;81000;0,77;good risk
100271;30;34265;f;married;0;1;monthly;1227;1;0;0;y;74000;0,63;good risk
100182;39;34252;f;single;0;1;monthly;4487;0;0;0;y;97000;0,55;bad loss
100081;31;34180;f;single;0;0;monthly;2996;0;0;0;y;98000;0,49;good risk
100050;28;34153;m;single;0;1;monthly;3122;0;0;0;y;79000;0,84;good risk
100017;38;34115;m;single;0;1;monthly;6205;2;0;0;y;73000;0,27;bad profit
100097;33;34027;f;single;0;0;monthly;1600;0;0;0;y;69000;0,49;good risk
100018;29;33987;f;single;0;0;monthly;2542;2;0;0;y;69000;0,69;bad loss
100150;37;33953;m;single;0;1;monthly;5431;1;0;0;y;84000;0,37;bad profit
100190;39;33911;m;single;0;0;monthly;4672;2;0;0;y;103000;0,11;bad loss
100194;39;33815;f;single;0;0;monthly;3532;2;0;0;y;97000;0,30;bad loss
100132;35;33808;f;single;0;0;monthly;4891;0;0;0;y;99000;0,43;good risk
100112;34;33796;f;single;0;0;monthly;2222;2;0;0;y;87000;0,36;bad loss
100242;31;33747;f;single;0;0;monthly;2767;1;0;0;y;86000;0,47;bad loss
100126;35;33740;m;single;0;0;monthly;3410;1;0;0;y;85000;0,56;good risk
100357;33;33683;m;married;1;1;monthly;4314;2;1;3650;y;97000;0,64;good risk
100427;35;33679;f;married;0;2;monthly;4687;2;1;11270;y;87000;0,66;good risk
100041;28;33658;m;single;0;0;monthly;2649;2;0;0;y;79000;0,82;good risk
100148;37;33635;f;single;0;1;monthly;3613;0;0;0;y;87000;0,39;bad loss
100142;36;33509;m;single;0;0;monthly;3912;0;0;0;y;100000;0,35;bad loss
100057;29;33503;f;single;0;1;monthly;1648;1;0;0;y;68000;0,27;bad loss
100777;45;33502;f;married;1;2;monthly;8348;2;1;11070;y;111000;0,74;good risk
100202;28;33489;m;single;0;1;monthly;2721;0;0;0;y;94000;0,87;good risk
100162;37;33471;f;single;0;1;monthly;3707;0;0;0;y;71000;0,84;good risk
100734;44;33454;m;married;0;1;monthly;7814;1;1;15070;y;74000;0,70;good risk
100541;38;33439;m;married;1;1;monthly;5275;2;1;8650;y;94000;0,90;bad loss
100231;37;33315;m;single;0;0;monthly;7077;0;0;0;y;104000;0,69;good risk
100187;39;33299;m;single;0;1;monthly;5884;1;0;0;y;78000;0,65;good risk
100172;38;33248;m;single;0;0;monthly;3652;2;0;0;y;90000;0,55;good risk
100188;39;33229;m;single;0;1;monthly;4320;1;0;0;y;96000;0,64;good risk
100046;28;33220;m;single;0;0;monthly;3108;0;0;0;y;73000;0,83;good risk
100065;30;33142;f;single;0;1;monthly;2431;1;0;0;y;91000;0,74;good risk
100189;39;33011;m;single;0;0;monthly;5566;1;0;0;y;67000;0,33;bad profit
100113;34;32994;f;single;0;1;monthly;4109;0;0;0;y;90000;0,67;good risk
100773;35;32977;m;married;0;2;monthly;4586;1;1;8610;y;68000;0,63;good risk
100089;32;32916;m;single;0;0;monthly;3981;1;0;0;y;84000;0,15;bad profit
100245;43;32893;f;single;0;1;monthly;6946;0;0;0;y;80000;0,66;good risk
